id_candidate_seq	id_candidate_num	cat_candidate_name	cat_state	cat_party	cat_coalition	cat_composition	cat_eletion_result	num_turn	num_votes	cat_political_office
10000000001	111	GLADSON DE LIMA CAMELI	AC	PP	ALIANÇA POR UM ACRE MELHOR	PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD	ELEITO	1	218756	Senador
10000000003	45	MÁRCIO MIGUEL BITTAR	AC	PSDB	ALIANÇA POR UM ACRE MELHOR	PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD	2º TURNO	1	116948	Governador
10000000003	45	MÁRCIO MIGUEL BITTAR	AC	PSDB	ALIANÇA POR UM ACRE MELHOR	PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD	NÃO ELEITO	2	186658	Governador
10000000021	12123	HENRY ANTONIO SILVA NOGUEIRA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	2605	Deputado Estadual
10000000022	12012	ZENILDO VIEIRA DA SILVA	AC	PDT	PARTIDO ISOLADO	PDT	NÃO ELEITO	1	0	Deputado Estadual
10000000023	12570	JOSÉ ALVES DA SILVA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	47	Deputado Estadual
10000000024	12456	MARCOS GLAY RIBEIRO DE SOUZA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	172	Deputado Estadual
10000000025	12111	JOSÉ ALTANIZIO TAUMATURGO SÁ	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	2196	Deputado Estadual
10000000026	12147	AURELIANO ALVES RABELO	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	486	Deputado Estadual
10000000027	12580	JOSE AUGUSTO PINHEIRO DA SILVEIRA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	1454	Deputado Estadual
10000000028	12777	GILBERTO CABRAL DE MOURA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	1563	Deputado Estadual
10000000029	12600	MARIA DE FATIMA BARROSO DO PATROCINIO	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	14	
10000000030	12320	LUZIA MONTEIRO DE SOUZA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	2	
10000000031	12000	MAURICIO DE OLIVEIRA ARAUJO	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	1586	Deputado Estadual
10000000032	12312	MARIA DAS DORES TAVARES DE SOUZA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	75	Deputado Estadual
10000000033	12789	EDVALDO ALMEIDA DE OLIVEIRA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	2448	Deputado Estadual
10000000034	12080	ADALBERTO FELISMINO DE SOUZA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	74	Deputado Estadual
10000000035	12333	RAIMUNDO NONATO DE OLIVEIRA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	551	Deputado Estadual
10000000036	12300	HEITOR ANDRADE DE MACEDO FILHO	AC	PDT	PARTIDO ISOLADO	PDT	ELEITO POR MÉDIA	1	2683	Deputado Estadual
10000000037	12987	SEBASTIÃO DOS SANTOS OLIVEIRA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	178	Deputado Estadual
10000000038	12250	CLICIANE LIMA DOS SANTOS	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	0	
10000000039	12369	EDINEIA SOUZA DA COSTA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	63	
10000000040	12345	JÓ PAULINO DE FREITAS	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	784	Deputado Estadual
10000000041	12590	ANA ANASTACIO DE OLIVEIRA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	2	
10000000042	12144	JANIO MARIO PEREIRA SANTOS	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	693	Deputado Estadual
10000000043	12555	ELIZEU MESQUITA DA SILVA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	2030	Deputado Estadual
10000000044	12999	EURICO CARVALHO CORDEIRO	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	1360	Deputado Estadual
10000000045	12121	NAYRA CLAUDINNE GUEDES MENEZES COLOMBO	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	223	Deputado Estadual
10000000046	12045	SONIA JAQUELINE SCHAFER	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	100	
10000000047	12344	JECSON CAVALCANTE DUTRA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	1960	Deputado Estadual
10000000048	12013	ONEDIA MARIA OLIVEIRA MELO	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	33	Deputado Estadual
10000000049	12444	HELENO DE FARIAS DA FRANÇA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	178	Deputado Estadual
10000000050	12193	CARLOS ALBERTO DE FRANÇA NOLASCO	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	199	Deputado Estadual
10000000051	12133	MARCELL MENEZES GALVÃO	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	730	
10000000052	12366	JAIRO CASSIANO BARBOSA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	1295	Deputado Estadual
10000000053	12222	JESUS SERGIO DE MENEZES	AC	PDT	PARTIDO ISOLADO	PDT	ELEITO POR QP	1	3483	Deputado Estadual
10000000054	12888	FRANCISCO BRIGIDO DA COSTA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	1220	Deputado Estadual
10000000055	12221	MARIA APARECIDA ALVES DE SOUZA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	76	Deputado Estadual
10000000056	12321	ROSILENE LOPES DE ALMEIDA	AC	PDT	PARTIDO ISOLADO	PDT	SUPLENTE	1	6	
10000000057	55131	JOÃO DIAS DE MELO	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	396	Deputado Estadual
10000000058	55123	JAIME LIMA DA COSTA	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	2525	Deputado Estadual
10000000059	55555	JOSÉ CLAUDINEI RABELO MARTINS	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	2266	Deputado Estadual
10000000060	55333	ANTONIO SÉRGIO BAQUER DE BARROS	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	1093	Deputado Estadual
10000000061	55441	PEDRO OLIVEIRA DA SILVA	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	66	Deputado Estadual
10000000062	55999	JAFFESSON RODRIGUES DE FREITAS	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	58	Deputado Estadual
10000000064	55000	JOSÉ MARIA DE FREITAS MOREIRA	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	1234	Deputado Estadual
10000000065	55777	MARIA JOSÉ BATISTA DE LIMA	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	388	Deputado Estadual
10000000066	55456	JARIS DE SOUZA CARVALHO	AC	PSD	PARTIDO ISOLADO	PSD	ELEITO POR QP	1	3134	Deputado Estadual
10000000067	55100	JOSÉ PINHEIRO DE ALENCAR	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	328	Deputado Estadual
10000000068	55222	JOSÉ FERREIRA DO NASCIMENTO FILHO	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	646	Deputado Estadual
10000000069	55144	LUIZ GONZAGA CALIXTO NETO	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	867	Deputado Estadual
10000000070	55678	MARIA ALDENORA CAMBESSA SILVA	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	1424	Deputado Estadual
10000000071	55575	UZIR SANTOS DE LIMA	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	27	Deputado Estadual
10000000072	55789	REGINALDO DA SILVA CORDEIRO	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	419	Deputado Estadual
10000000073	55800	FRANCISCO ROQUE DA COSTA	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	1166	Deputado Estadual
10000000074	55344	JOAQUIM JOSÉ DE CASTRO	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	0	Deputado Estadual
10000000075	55111	MARILETE VITORINO DE SIQUEIRA	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	1346	Deputado Estadual
10000000076	55669	LUELI FIESCA FERREIRA	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	4	Deputado Estadual
10000000077	55668	LUCIANA PATRÍCIA FREITAS DE LUCENA	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	1	Deputado Estadual
10000000078	55670	SILVONETE DE LIMA GALVÃO	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	7	Deputado Estadual
10000000079	55671	MARIA CISLENE RIBEIRO DA COSTA	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	52	Deputado Estadual
10000000080	55672	ELIETE LIMA DE OLIVEIRA	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	1	Deputado Estadual
10000000081	55444	FRANCISCO DE ASSIS BATISTA DE SOUZA	AC	PSD	PARTIDO ISOLADO	PSD	SUPLENTE	1	452	Deputado Estadual
10000000082	55666	ALÉRCIO DIAS	AC	PSD	PARTIDO ISOLADO	PSD	NÃO ELEITO	1	0	Deputado Estadual
10000000083	44000	ERICK GIL DE PAULA	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	378	Deputado Estadual
10000000084	44444	LEONCIO TEMOTEO DE CASTRO	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	2287	Deputado Estadual
10000000085	44111	TELMA MARIA SOUZA CHAVES	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	3105	Deputado Estadual
10000000086	44190	VERISSIMO DA COSTA ANTROBOS	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	333	Deputado Estadual
10000000087	44400	TANIA MARIA SILVA OLIVEIRA	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	30	Deputado Estadual
10000000088	44525	VALDEMILSON MOURA BASTOS	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	570	Deputado Estadual
10000000089	44567	CICERO FERREIRA DIAS	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	396	Deputado Estadual
10000000090	44044	PABLO ROMERO OLIMPIO QUEIROZ	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	287	Deputado Estadual
10000000091	44222	FRANCISCO DAS CHAGAS RUFINO COELHO	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	300	
10000000092	44778	RODRIGO DA CRUZ BEYRUTH BORGES	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	2421	Deputado Estadual
10000000093	44789	MARCUS VINICIUS DO VALE ANUTE	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	2228	Deputado Estadual
10000000094	44123	ANTONIO BRAGA BANDEIRA	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	2213	Deputado Estadual
10000000095	44456	ORLANDO DA COSTA  MENDES	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	192	Deputado Estadual
10000000096	44234	ROSE LANE ALVES JARDIM	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	506	Deputado Estadual
10000000097	44445	FRANCISCO SOTERO DOS SANTOS	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	711	Deputado Estadual
10000000098	44322	MAURO AFONSO DIAS MARQUES	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	19	Deputado Estadual
10000000100	44012	RUBENSLEI RODRIGUES DE LIMA	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	630	Deputado Estadual
10000000101	44467	MARIA DALVA ALVES DOURADO	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	34	
10000000102	44666	MAGID KASSEN MASTUB NETO	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	723	Deputado Estadual
10000000103	44888	MARIA RIZELDA CUNHA DE FREITAS	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	57	Deputado Estadual
10000000104	44344	NAZARE GONÇALVES PEIXOTO	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	18	Deputado Estadual
10000000105	44333	RAIMUNDO COSTA DA SILVA	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	28	Deputado Estadual
10000000106	44999	MARCOS AURELIO DANTAS DE SOUZA	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	253	Deputado Estadual
10000000107	44521	FRANCILENE GOMES DA COSTA	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	78	Deputado Estadual
10000000108	44454	MARCELO FONTINELE FERREIRA	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	123	Deputado Estadual
10000000109	44100	FRANCISCO GUIMARÃES PEREIRA	AC	PRP	PARTIDO ISOLADO	PRP	NÃO ELEITO	1	0	
10000000110	44050	MARIA DE LOURDES SILVA DE ALMEIDA	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	67	Deputado Estadual
10000000111	44500	AGNUS AGACIS DE LIMA	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	21	Deputado Estadual
10000000112	44777	ANDRE ROBERTO ROGERIO VALE DOS SANTOS	AC	PRP	PARTIDO ISOLADO	PRP	ELEITO POR QP	1	3733	Deputado Estadual
10000000113	44010	THIAGO AUGUSTO GASPAR DE OLIVEIRA BEZERRA	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	40	Deputado Estadual
10000000114	44345	JOSE TARCISIO MEDEIROS DE MORAES	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	2863	Deputado Estadual
10000000115	44555	ALDAYSA SAMPAIO DOS SANTOS	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	103	Deputado Estadual
10000000116	44258	ROSILENE BEZERRA DO NASCIMENTO	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	56	Deputado Estadual
10000000117	44396	BERENICE NASCIMENTO DE SOUZA	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	55	Deputado Estadual
10000000118	44051	JORGE ANTONIO DE SOUSA NASCIMENTO	AC	PRP	PARTIDO ISOLADO	PRP	SUPLENTE	1	18	
10000000119	65322	MARIA IRIA MATOS BANDEIRA	AC	PC do B	FRENTE POPULAR DO ACRE VI	PC do B / PTB	SUPLENTE	1	1622	Deputado Estadual
10000000120	65013	FRANCISCO EDUARDO SARAIVA DE FARIAS	AC	PC do B	FRENTE POPULAR DO ACRE VI	PC do B / PTB	SUPLENTE	1	3513	Deputado Estadual
10000000121	65789	JANILSON LOPES LEITE	AC	PC do B	FRENTE POPULAR DO ACRE VI	PC do B / PTB	ELEITO POR QP	1	4439	Deputado Estadual
10000000122	65456	JAIR RIBEIRO DOS SANTOS	AC	PC do B	FRENTE POPULAR DO ACRE VI	PC do B / PTB	SUPLENTE	1	1655	Deputado Estadual
10000000123	65555	MARIA DA CONCEIÇÃO FERREIRA	AC	PC do B	FRENTE POPULAR DO ACRE VI	PC do B / PTB	SUPLENTE	1	435	Deputado Estadual
10000000124	65999	JOSE HENRIQUE CORINTO DE MOURA	AC	PC do B	FRENTE POPULAR DO ACRE VI	PC do B / PTB	SUPLENTE	1	1944	Deputado Estadual
10000000125	14444	FRANCISCO  DE OLIVEIRA VIGA	AC	PTB	FRENTE POPULAR DO ACRE VI	PC do B / PTB	SUPLENTE	1	3967	Deputado Estadual
10000000126	14000	FABIO HENRIQUE  DOS SANTOS PEVIANI	AC	PTB	FRENTE POPULAR DO ACRE VI	PC do B / PTB	SUPLENTE	1	81	Deputado Estadual
10000000127	14014	JAILSOM OLIVEIRA DE LIMA	AC	PTB	FRENTE POPULAR DO ACRE VI	PC do B / PTB	SUPLENTE	1	132	
10000000128	65000	TARCISIO ARAUJO PEREIRA	AC	PC do B	FRENTE POPULAR DO ACRE VI	PC do B / PTB	SUPLENTE	1	0	Deputado Estadual
10000000129	65111	JEFFERSON MATOS DA CUNHA	AC	PC do B	FRENTE POPULAR DO ACRE VI	PC do B / PTB	SUPLENTE	1	14	Deputado Estadual
10000000130	65444	ANTONIO WASHINGTON DE AQUINO SOBRINHO	AC	PC do B	FRENTE POPULAR DO ACRE VI	PC do B / PTB	SUPLENTE	1	1250	Deputado Estadual
10000000131	65565	LUZIELE ALVES DIAS	AC	PC do B	FRENTE POPULAR DO ACRE VI	PC do B / PTB	SUPLENTE	1	271	Deputado Estadual
10000000132	65656	NECILDA MIRANDA DA SILVA OLIVEIRA	AC	PC do B	FRENTE POPULAR DO ACRE VI	PC do B / PTB	SUPLENTE	1	6	
10000000133	65321	LUCINEIA MOURA SAMPAIO LOPES	AC	PC do B	FRENTE POPULAR DO ACRE VI	PC do B / PTB	SUPLENTE	1	1	Deputado Estadual
10000000134	65123	JAIRO DE ALENCAR NONATO	AC	PC do B	FRENTE POPULAR DO ACRE VI	PC do B / PTB	SUPLENTE	1	656	Deputado Estadual
10000000135	5050	EMERSON DA SILVA SANTOS	AC	PSOL	PARTIDO ISOLADO	PSOL	NÃO ELEITO	1	37	Deputado Federal
10000000136	50001	NILCEMIR SOARES DA SILVA	AC	PSOL	PARTIDO ISOLADO	PSOL	NÃO ELEITO	1	104	Deputado Estadual
10000000137	50123	MIGUEL DA ROCHA RODRIGUES	AC	PSOL	PARTIDO ISOLADO	PSOL	NÃO ELEITO	1	108	Deputado Estadual
10000000138	50444	JÂNIO VAZ DA SILVA	AC	PSOL	PARTIDO ISOLADO	PSOL	NÃO ELEITO	1	178	Deputado Estadual
10000000139	50222	PEDRO TELES DE CARVALHO	AC	PSOL	PARTIDO ISOLADO	PSOL	NÃO ELEITO	1	152	Deputado Estadual
10000000141	500	FORTUNATO MARTINS FILHO	AC	PSOL	PARTIDO ISOLADO	PSOL	NÃO ELEITO	1	2232	Senador
10000000142	5051	GERALDO SILVA DOS SANTOS	AC	PSOL	PARTIDO ISOLADO	PSOL	NÃO ELEITO	1	383	Deputado Federal
10000000143	50456	MARIA DO SOCORRO BEZERRA DE OLIVEIRA	AC	PSOL	PARTIDO ISOLADO	PSOL	NÃO ELEITO	1	6	Deputado Estadual
10000000144	50789	MARIA BEATRIZ LIMA DE MAGALHÃES	AC	PSOL	PARTIDO ISOLADO	PSOL	NÃO ELEITO	1	1	Deputado Estadual
10000000145	50246	CLODOALDO DOMINGOS DOS SANTOS	AC	PSOL	PARTIDO ISOLADO	PSOL	NÃO ELEITO	1	79	Deputado Estadual
10000000146	50	ANTONIO DA CRUZ DA ROCHA ALVES	AC	PSOL	PARTIDO ISOLADO	PSOL	NÃO ELEITO	1	2171	Governador
10000000147	50000	AGENOR GERONIMO DE SOUZA	AC	PSOL	PARTIDO ISOLADO	PSOL	NÃO ELEITO	1	78	Deputado Estadual
10000000148	50777	APOLINARIO DUARTE DE SOUZA	AC	PSOL	PARTIDO ISOLADO	PSOL	NÃO ELEITO	1	253	Deputado Estadual
10000000149	50501	LUIZA DOS SANTOS	AC	PSOL	PARTIDO ISOLADO	PSOL	NÃO ELEITO	1	0	Deputado Estadual
10000000152	13	SEBASTIÃO AFONSO VIANA MACEDO NEVES	AC	PT	FRENTE POPULAR DO ACRE	PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB	2º TURNO	1	193253	Governador
10000000152	13	SEBASTIÃO AFONSO VIANA MACEDO NEVES	AC	PT	FRENTE POPULAR DO ACRE	PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB	ELEITO	2	196509	Governador
10000000154	654	MARIA PERPETUA DE ALMEIDA	AC	PC do B	FRENTE POPULAR DO ACRE	PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB	NÃO ELEITO	1	136706	Senador
10000000157	1365	AURINETE DE OLIVEIRA SILVA	AC	PT	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	SUPLENTE	1	135	
10000000158	4040	CARLOS CESAR CORREIA DE MESSIAS	AC	PSB	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	ELEITO POR QP	1	26448	Deputado Federal
10000000159	1377	FRANCISCA CILENE RODRIGUES LOPES	AC	PT	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	SUPLENTE	1	103	
10000000161	1333	IDESIO LUIS FRANKE	AC	PT	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	SUPLENTE	1	9896	Deputado Federal
10000000162	1311	LENILDA DE SOUSA QUEIROZ	AC	PT	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	SUPLENTE	1	139	
10000000163	1331	LEONARDO CUNHA DE BRITO	AC	PT	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	ELEITO POR QP	1	20876	Deputado Federal
10000000164	1310	MARCELO FEITOSA DE ARAÚJO	AC	PT	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	SUPLENTE	1	1025	Deputado Federal
10000000165	1733	MARILEIDE SERAFIM DE ANDRADE	AC	PSL	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	SUPLENTE	1	5	
10000000166	1314	RAIMUNDO ANGELIM VASCONCELOS	AC	PT	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	ELEITO POR QP	1	39844	Deputado Federal
10000000167	1399	RAIZZA MARIA CARDOSO DE AZEVEDO	AC	PT	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	SUPLENTE	1	5	
10000000168	9090	RAMAO VIEIRA DE OLIVEIRA	AC	PROS	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	SUPLENTE	1	1994	Deputado Federal
10000000169	1400	REGINA AMELIA D ALENCAR LINO	AC	PTB	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	SUPLENTE	1	3842	Deputado Federal
10000000170	1321	ROSELI COSTA	AC	PT	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	SUPLENTE	1	1913	Deputado Federal
10000000171	1313	SEBASTIÃO SIBÁ MACHADO OLIVEIRA	AC	PT	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	ELEITO POR QP	1	18395	Deputado Federal
10000000172	6513	MOISES DINIZ LIMA	AC	PC do B	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	SUPLENTE	1	13738	Deputado Federal
10000000173	1012	ALAN RICK MIRANDA	AC	PRB	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	ELEITO POR MÉDIA	1	17903	Deputado Federal
10000000174	5431	MARIO SERGIO MOURA DA SILVA	AC	PPL	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	SUPLENTE	1	237	
10000000175	5432	KENNY ROBERT FONSECA VASCONCELOS	AC	PPL	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	SUPLENTE	1	254	
10000000176	1919	JUAREZ PEDROSA CAVALCANTE	AC	PTN	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	SUPLENTE	1	515	Deputado Federal
10000000177	4444	RAIMUNDO VAZ DE AZEVEDO	AC	PRP	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	SUPLENTE	1	11229	Deputado Federal
10000000178	1212	JOSÉ LUIS SCHAFER	AC	PDT	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	SUPLENTE	1	11397	Deputado Federal
10000000179	3131	FRANCE SPYM PINTRO SOSTER	AC	PHS	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	SUPLENTE	1	5871	Deputado Federal
10000000180	2727	JOSE AFONSO VASCONCELOS FERNADES	AC	PSDC	FRENTE POPULAR DO ACRE II	PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B	SUPLENTE	1	3343	Deputado Federal
10000000181	13123	DANIEL QUEIROZ DE SANT'ANA	AC	PT	FRENTE POPULAR DO ACRE 5	PT / PEN / PROS	ELEITO POR QP	1	7499	Deputado Estadual
10000000182	13777	JAKSON ROBERTO RAMOS DA SILVA	AC	PT	FRENTE POPULAR DO ACRE 5	PT / PEN / PROS	SUPLENTE	1	5258	Deputado Estadual
10000000183	13012	JONAS DE SOUZA LIMA	AC	PT	FRENTE POPULAR DO ACRE 5	PT / PEN / PROS	ELEITO POR QP	1	7222	Deputado Estadual
10000000184	13690	JOZINEY ALVES AMORIM	AC	PT	FRENTE POPULAR DO ACRE 5	PT / PEN / PROS	ELEITO POR QP	1	10213	Deputado Estadual
10000000185	13456	JOSE CARLOS REIS DA SILVA	AC	PT	FRENTE POPULAR DO ACRE 5	PT / PEN / PROS	SUPLENTE	1	4648	Deputado Estadual
10000000186	13007	SIDNEY DIAS DE OLIVEIRA	AC	PT	FRENTE POPULAR DO ACRE 5	PT / PEN / PROS	SUPLENTE	1	448	Deputado Estadual
10000000187	13899	JOSE MENEZES SANTOS	AC	PT	FRENTE POPULAR DO ACRE 5	PT / PEN / PROS	SUPLENTE	1	169	Deputado Estadual
10000000188	13000	LOURIVAL MARQUES DE OLIVEIRA FILHO	AC	PT	FRENTE POPULAR DO ACRE 5	PT / PEN / PROS	ELEITO POR QP	1	6585	Deputado Estadual
